,GameId,OffenseTeam,DefenseTeam,Down,ToGo,SeriesFirstDown,TeamWin,PlayType,IsTwoPointConversion,IsTwoPointConversionSuccessful,PenaltyTeam,PenaltyType,PenaltyYards,Team,Games,Passing Completions,Passing Attempts,Passing Yards,Passing Touchdowns,Interceptions,Two Point Conversions,Sacks,Rushing Attempts,Rushing Yards,Rushing Touchdowns,name,Receptions,Recieving TDs,Recieving yards,_links,Rushing yards,Rushing TDs,wins,losses,winRatePercentage
36963,2022091809.0,CIN,DAL,4.0,4.0,0.0,0.0,PUNT,0.0,0.0,DAL,NEUTRAL ZONE INFRACTION,5.0,,,,,,,,,,,,,,,,,,,,,,
36964,2022091809.0,CIN,DAL,3.0,9.0,0.0,0.0,SACK,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36965,2022091809.0,CIN,DAL,2.0,6.0,0.0,0.0,SACK,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36966,2022091809.0,CIN,DAL,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36967,2022091809.0,CIN,DAL,2.0,6.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36968,2022091809.0,CIN,DAL,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36969,2022091809.0,DAL,CIN,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36970,2022091809.0,CIN,DAL,4.0,4.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36971,2022091809.0,CIN,DAL,2.0,8.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36972,2022091805.0,CAR,NYG,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36973,2022091805.0,NYG,CAR,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36974,2022091805.0,NYG,CAR,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36975,2022091804.0,TB,NO,4.0,8.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36976,2022091804.0,NO,TB,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36978,2022091803.0,IND,JAX,2.0,9.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36979,2022091803.0,IND,JAX,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36982,2022091803.0,JAX,IND,2.0,8.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36983,2022091803.0,JAX,IND,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36985,2022091803.0,JAX,IND,3.0,8.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36986,2022091803.0,JAX,IND,2.0,9.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36987,2022091803.0,JAX,IND,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36988,2022091803.0,IND,JAX,4.0,7.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36989,2022091803.0,IND,JAX,3.0,7.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36990,2022091803.0,IND,JAX,2.0,7.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36991,2022091803.0,IND,JAX,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36992,2022091803.0,IND,JAX,2.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36993,2022091803.0,IND,JAX,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36994,2022091803.0,IND,JAX,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36995,2022091803.0,JAX,IND,4.0,3.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36996,2022091803.0,JAX,IND,2.0,11.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36997,2022091803.0,JAX,IND,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36998,2022091803.0,IND,JAX,4.0,13.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
36999,2022091803.0,IND,JAX,3.0,22.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37000,2022091803.0,IND,JAX,2.0,14.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37001,2022091803.0,IND,JAX,1.0,10.0,0.0,0.0,SACK,0.0,0.0,IND,ILLEGAL FORMATION,0.0,,,,,,,,,,,,,,,,,,,,,,
37002,2022091803.0,IND,JAX,3.0,2.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37003,2022091803.0,IND,JAX,2.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37004,2022091803.0,IND,JAX,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37006,2022091803.0,IND,JAX,1.0,10.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37007,2022091803.0,JAX,IND,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37008,2022091803.0,JAX,IND,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37009,2022091803.0,IND,JAX,4.0,3.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37010,2022091803.0,IND,JAX,3.0,3.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37011,2022091803.0,IND,JAX,2.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37012,2022091803.0,IND,JAX,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37013,2022091803.0,IND,JAX,2.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37014,2022091803.0,IND,JAX,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37015,2022091803.0,JAX,IND,4.0,13.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37016,2022091803.0,JAX,IND,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37017,2022091803.0,JAX,IND,3.0,6.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37018,2022091803.0,JAX,IND,2.0,11.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37019,2022091803.0,JAX,IND,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37020,2022091803.0,IND,JAX,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37022,2022091803.0,IND,JAX,4.0,7.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37024,2022091803.0,IND,JAX,3.0,13.0,0.0,0.0,PASS,0.0,0.0,IND,ILLEGAL FORMATION,0.0,,,,,,,,,,,,,,,,,,,,,,
37025,2022091803.0,IND,JAX,2.0,5.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37026,2022091803.0,IND,JAX,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37027,2022091803.0,JAX,IND,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37028,2022091803.0,JAX,IND,2.0,2.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37029,2022091803.0,JAX,IND,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37030,2022091803.0,JAX,IND,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37031,2022091803.0,IND,JAX,4.0,6.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37032,2022091803.0,IND,JAX,3.0,6.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37033,2022091803.0,IND,JAX,2.0,15.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37035,2022091803.0,IND,JAX,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37036,2022091803.0,JAX,IND,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37037,2022091803.0,JAX,IND,1.0,20.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37038,2022091803.0,JAX,IND,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,JAX,OFFENSIVE HOLDING,10.0,,,,,,,,,,,,,,,,,,,,,,
37039,2022091803.0,JAX,IND,3.0,2.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37040,2022091803.0,JAX,IND,2.0,8.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37041,2022091803.0,JAX,IND,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37042,2022091803.0,JAX,IND,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37043,2022091803.0,IND,JAX,4.0,16.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37045,2022091803.0,IND,JAX,4.0,5.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37046,2022091803.0,IND,JAX,3.0,13.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37047,2022091803.0,IND,JAX,2.0,8.0,0.0,0.0,SACK,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37048,2022091803.0,IND,JAX,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37049,2022091803.0,JAX,IND,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37050,2022091803.0,IND,JAX,2.0,8.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37051,2022091803.0,IND,JAX,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37052,2022091802.0,WAS,DET,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37053,2022091809.0,DAL,CIN,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37055,2022091807.0,ATL,LA,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37056,2022091807.0,LA,ATL,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37057,2022091807.0,LA,ATL,1.0,10.0,0.0,0.0,SACK,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37058,2022091807.0,ATL,LA,2.0,5.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37059,2022091807.0,ATL,LA,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37060,2022091807.0,LA,ATL,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37063,2022091806.0,NE,PIT,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37064,2022091806.0,NE,PIT,1.0,10.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37065,2022091806.0,NE,PIT,2.0,4.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37066,2022091806.0,NE,PIT,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37067,2022091806.0,PIT,NE,3.0,2.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37068,2022091806.0,PIT,NE,2.0,8.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37069,2022091806.0,PIT,NE,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37070,2022091806.0,NE,PIT,2.0,7.0,0.0,0.0,PASS,0.0,0.0,NE,OFFENSIVE HOLDING,10.0,,,,,,,,,,,,,,,,,,,,,,
37071,2022091806.0,NE,PIT,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37072,2022091806.0,PIT,NE,2.0,10.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37073,2022091806.0,PIT,NE,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37074,2022091806.0,PIT,NE,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37075,2022091806.0,NE,PIT,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37076,2022091806.0,NE,PIT,2.0,7.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37077,2022091806.0,NE,PIT,4.0,9.0,0.0,0.0,PUNT,0.0,0.0,PIT,UNNECESSARY ROUGHNESS,10.0,,,,,,,,,,,,,,,,,,,,,,
37078,2022091806.0,NE,PIT,3.0,9.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37079,2022091806.0,NE,PIT,2.0,9.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37080,2022091806.0,NE,PIT,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37081,2022091806.0,PIT,NE,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37082,2022091806.0,PIT,NE,2.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37083,2022091806.0,PIT,NE,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37084,2022091806.0,PIT,NE,2.0,9.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37085,2022091806.0,PIT,NE,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37086,2022091806.0,NE,PIT,4.0,8.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37087,2022091806.0,NE,PIT,3.0,8.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37089,2022091806.0,NE,PIT,2.0,12.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37091,2022091806.0,NE,PIT,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37092,2022091806.0,NE,PIT,2.0,7.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37093,2022091806.0,NE,PIT,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37094,2022091806.0,NE,PIT,2.0,5.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37095,2022091806.0,NE,PIT,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37096,2022091806.0,PIT,NE,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37097,2022091806.0,PIT,NE,3.0,14.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37098,2022091806.0,PIT,NE,2.0,10.0,0.0,0.0,SACK,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37099,2022091806.0,PIT,NE,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37100,2022091806.0,PIT,NE,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37101,2022091806.0,NE,PIT,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37102,2022091806.0,NE,PIT,2.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37103,2022091806.0,NE,PIT,3.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37104,2022091806.0,PIT,NE,3.0,7.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37105,2022091806.0,PIT,NE,2.0,13.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37107,2022091806.0,PIT,NE,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37108,2022091806.0,PIT,NE,3.0,3.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37109,2022091806.0,PIT,NE,2.0,6.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37110,2022091806.0,PIT,NE,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37111,2022091806.0,NE,PIT,4.0,2.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37112,2022091806.0,NE,PIT,3.0,26.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37113,2022091806.0,NE,PIT,3.0,16.0,0.0,0.0,PASS,0.0,0.0,NE,OFFENSIVE HOLDING,10.0,,,,,,,,,,,,,,,,,,,,,,
37114,2022091806.0,NE,PIT,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37115,2022091806.0,PIT,NE,2.0,17.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37116,2022091806.0,PIT,NE,1.0,10.0,0.0,0.0,SACK,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37117,2022091806.0,PIT,NE,3.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37118,2022091806.0,PIT,NE,2.0,10.0,0.0,0.0,PASS,0.0,0.0,PIT,INELIGIBLE DOWNFIELD PASS,0.0,,,,,,,,,,,,,,,,,,,,,,
37119,2022091806.0,PIT,NE,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37120,2022091806.0,PIT,NE,3.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37121,2022091806.0,NE,PIT,2.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37122,2022091806.0,NE,PIT,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37123,2022091806.0,PIT,NE,2.0,4.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37124,2022091806.0,PIT,NE,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37125,2022091806.0,PIT,NE,2.0,3.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37126,2022091806.0,PIT,NE,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37127,2022091806.0,PIT,NE,3.0,3.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37128,2022091802.0,WAS,DET,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37129,2022091802.0,WAS,DET,2.0,1.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37130,2022091802.0,WAS,DET,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37131,2022091802.0,WAS,DET,3.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37132,2022091802.0,WAS,DET,2.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37133,2022091802.0,WAS,DET,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37134,2022091802.0,DET,WAS,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37135,2022091802.0,DET,WAS,2.0,2.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37136,2022091802.0,DET,WAS,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37137,2022091802.0,WAS,DET,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37138,2022091800.0,MIA,BAL,4.0,8.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37139,2022091800.0,MIA,BAL,3.0,8.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37140,2022091800.0,MIA,BAL,2.0,16.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37141,2022091800.0,MIA,BAL,2.0,6.0,0.0,0.0,SCRAMBLE,0.0,0.0,MIA,TRIPPING,10.0,,,,,,,,,,,,,,,,,,,,,,
37142,2022091800.0,MIA,BAL,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37143,2022091800.0,MIA,BAL,3.0,2.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37144,2022091800.0,MIA,BAL,2.0,3.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37145,2022091800.0,MIA,BAL,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37146,2022091800.0,BAL,MIA,4.0,1.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37147,2022091800.0,BAL,MIA,3.0,7.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37148,2022091800.0,BAL,MIA,2.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37149,2022091800.0,BAL,MIA,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37150,2022091800.0,MIA,BAL,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37151,2022091800.0,MIA,BAL,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37152,2022091800.0,MIA,BAL,2.0,24.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37153,2022091800.0,MIA,BAL,2.0,14.0,0.0,0.0,PASS,0.0,0.0,MIA,ILLEGAL BLOCK ABOVE THE WAIST,10.0,,,,,,,,,,,,,,,,,,,,,,
37154,2022091800.0,MIA,BAL,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37155,2022091800.0,MIA,BAL,2.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37156,2022091800.0,MIA,BAL,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37157,2022091800.0,MIA,BAL,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37158,2022091800.0,MIA,BAL,2.0,7.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37159,2022091800.0,MIA,BAL,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
37160,2022091800.0,BAL,MIA,0.0,0.0,1.0,0.0,KICK OFF,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
